device_code,device_name_full,device_name_without_network_type,device_generation,product_line,product_type,manufacturer,platform
5-Inches,5-Inches,5-Inches,5-Inches,,,Upserve,android
DT40,DT40,DT40,DT40,,,Urovo,android
DT50,DT50,DT50,DT50,,,Urovo,android
P8100,P8100,P8100,P8100,,,Urovo,android
RT40,RT40,RT40,RT40,,,Urovo,android
U2,U2,U2,U2,,,Urovo,android
i6200Series,i6200Series,i6200Series,i6200Series,,,Urovo,android
i6310,i6310,i6310,i6310,,,Urovo,android
i9000S,i9000S,i9000S,i9000S,,,Urovo,android
RA_1_GENIUS_STAR,RA_1_GENIUS_STAR,RA_1_GENIUS_STAR,RA_1_GENIUS_STAR,,,Usha Shriram,android
UH0342,UH0342  UHTABLET10.1INCH,UH0342  UHTABLET10.1INCH,UH0342  UHTABLET10.1INCH,,,Utopia,android
ROCKY T2,T2,T2,T2,,,V2COM,android
V7 Zyro,Zyro,Zyro,Zyro,,,V7,android
JCI VA-10J,VA-10J,VA-10J,VA-10J,,,VAIO,android
VPA051,VPA051,VPA051,VPA051,,,VAIO,android
M790,M790,M790,M790,,,VALIFONE,android
V200,V200_EEA,V200_EEA,V200_EEA,,,VALIFONE,android
V700,V700,V700,V700,,,VALIFONE,android
V710,V710,V710,V710,,,VALIFONE,android
TAB7Q804VAL,TAB7Q804VAL,TAB7Q804VAL,TAB7Q804VAL,,,VALTECH,android
G4,G4,G4,G4,,,VANTEC,android
G5,G5,G5,G5,,,VANTEC,android
G4,telma_i401,telma_i401,telma_i401,,,VANTEC,android
XTi,XTi,XTi,XTi,,,VBox,android
VENSTAR2050,VENSTAR2050,VENSTAR2050,VENSTAR2050,,,VENSTAR,android
Mobile360 IVT01,Mobile360 IVT01,Mobile360 IVT01,Mobile360 IVT01,,,VIA Tech,android
Lenovo K910,K910,K910,K910,,,VIBE Z,android
VRS5_Plus,VRS5_Plus,VRS5_Plus,VRS5_Plus,,,VICTUS,android
VRS6 Plus,VRS6_Plus,VRS6_Plus,VRS6_Plus,,,VICTUS,android
VZ-30,VZ-30,VZ-30,VZ-30,,,VIKUSHA,android
VISIO 4K Android TV,VISIO 4K Android TV,VISIO 4K Android TV,VISIO 4K Android TV,,,VISIO,android
VISIO TV,VISIO TV,VISIO TV,VISIO TV,,,VISIO,android
VIVIMAGE_A10,VIVIMAGE_A10,VIVIMAGE_A10,VIVIMAGE_A10,,,VIVIMAGE,android
VIVIMAGE_A10_EEA,VIVIMAGE_A10_EEA,VIVIMAGE_A10_EEA,VIVIMAGE_A10_EEA,,,VIVIMAGE,android
E10,VIVIMAGE_E10,VIVIMAGE_E10,VIVIMAGE_E10,,,VIVIMAGE,android
E10_EEA,VIVIMAGE_E10_EEA,VIVIMAGE_E10_EEA,VIVIMAGE_E10_EEA,,,VIVIMAGE,android
VIVIMAGE_E11,VIVIMAGE_E11,VIVIMAGE_E11,VIVIMAGE_E11,,,VIVIMAGE,android
VIZZION 4K TV,VIZZION 4K TV,VIZZION 4K TV,VIZZION 4K TV,,,VIZZION,android
VIZZION TV,VIZZION TV,VIZZION TV,VIZZION TV,,,VIZZION,android
VNPT SmartBox 2x,VNPT SmartBox 2x,VNPT SmartBox 2x,VNPT SmartBox 2x,,,VNPT Technology,android
NEXO_TAB_10,NEXO_TAB_10,NEXO_TAB_10,NEXO_TAB_10,,,VOLFEN,android
Nexo-TAB-7,Nexo TAB 7,Nexo TAB 7,Nexo TAB 7,,,VOLFEN,android
VOL001,VOL001,VOL001,VOL001,,,VOLIA,android
S12_classic,S12_classic,S12_classic,S12_classic,,,VORCOM,android
S7-classic,S7-classic,S7-classic,S7-classic,,,VORCOM,android
S7-classic,S7-classic-10,S7-classic-10,S7-classic-10,,,VORCOM,android
S7Pro,S7Pro,S7Pro,S7Pro,,,VORCOM,android
S8-CLASSIC,S8-CLASSIC,S8-CLASSIC,S8-CLASSIC,,,VORCOM,android
S8Pro,S8Pro,S8Pro,S8Pro,,,VORCOM,android
SXPRO_classic,SXPRO_classic,SXPRO_classic,SXPRO_classic,,,VORCOM,android
SXPro-P40,SXPro-P40,SXPro-P40,SXPro-P40,,,VORCOM,android
V.35,V.35,V.35,V.35,,,VSN,android
SmartTV,MB300,MB300,MB300,,,VT,android
AI PONT,VR-42AF6800,VR-42AF6800,VR-42AF6800,,,VTCNOWRINDO,android
E10,HAOQIN,HAOQIN,HAOQIN,,,VUCATIMES,android
N10,N10,N10,N10,,,VUCATIMES,android
N10,N10_EEA,N10_EEA,N10_EEA,,,VUCATIMES,android
N7,N7,N7,N7,,,VUCATIMES,android
N8,N8,N8,N8,,,VUCATIMES,android
N8_EEA,N8_EEA,N8_EEA,N8_EEA,,,VUCATIMES,android
N7,VUCATIMES,VUCATIMES,VUCATIMES,,,VUCATIMES,android
VucaPad_N20,VucaPad_N20,VucaPad_N20,VucaPad_N20,,,VUCATIMES,android
VucaPad_N20_LTE,VucaPad_N20_LTE,VucaPad_N20_LTE,VucaPad_N20_LTE,,,VUCATIMES,android
VucaPad_NS20,VucaPad_NS20,VucaPad_NS20,VucaPad_NS20,,,VUCATIMES,android
VucaPad_NS20_EEA,VucaPad_NS20_EEA,VucaPad_NS20_EEA,VucaPad_NS20_EEA,,,VUCATIMES,android
VucaPad_N20_LTE_JP,Vucatimes,Vucatimes,Vucatimes,,,VUCATIMES,android
TAB0001NG,TAB0001NG,TAB0001NG,TAB0001NG,,,Valo Innovations,android
P31,P31,P31,P31,,,Vankyo,android
P31-E,P31-E,P31-E,P31-E,,,Vankyo,android
P40,P40,P40,P40,,,Vankyo,android
QTAB1010X,QTAB1010X,QTAB1010X,QTAB1010X,,,Vankyo,android
S10_EEA,S10_EEA,S10_EEA,S10_EEA,,,Vankyo,android
S10_ROW,S10_ROW,S10_ROW,S10_ROW,,,Vankyo,android
S20,S20,S20,S20,,,Vankyo,android
S20_2020,S20_2020,S20_2020,S20_2020,,,Vankyo,android
S20_EEA,S20_EEA,S20_EEA,S20_EEA,,,Vankyo,android
S20_EEA,S20_EEA,S20_EEA,S20_EEA,,,Vankyo,android
S21,S21,S21,S21,,,Vankyo,android
S21_EEA,S21_EEA,S21_EEA,S21_EEA,,,Vankyo,android
S21_Plus,S21_Plus,S21_Plus,S21_Plus,,,Vankyo,android
S30,S30,S30,S30,,,Vankyo,android
S30,S30,S30,S30,,,Vankyo,android
S30_EEA,S30_EEA,S30_EEA,S30_EEA,,,Vankyo,android
S30_EEA,S30_EEA,S30_EEA,S30_EEA,,,Vankyo,android
S7,S7,S7,S7,,,Vankyo,android
S7_EEA,S7_EEA,S7_EEA,S7_EEA,,,Vankyo,android
S8_EEA,S8_EEA,S8_EEA,S8_EEA,,,Vankyo,android
S9,S9,S9,S9,,,Vankyo,android
S9_EEA,S9_EEA,S9_EEA,S9_EEA,,,Vankyo,android
VANKYO_S7,VANKYO_S7,VANKYO_S7,VANKYO_S7,,,Vankyo,android
VANKYO_S7_EEA,VANKYO_S7_EEA,VANKYO_S7_EEA,VANKYO_S7_EEA,,,Vankyo,android
VANKYO_S8,VANKYO_S8,VANKYO_S8,VANKYO_S8,,,Vankyo,android
VANKYO_S8_EEA,VANKYO_S8_EEA,VANKYO_S8_EEA,VANKYO_S8_EEA,,,Vankyo,android
Vankyo_S10,Vankyo_S10,Vankyo_S10,Vankyo_S10,,,Vankyo,android
Vankyo_S10_EEA,Vankyo_S10_EEA,Vankyo_S10_EEA,Vankyo_S10_EEA,,,Vankyo,android
Z1,Z1,Z1,Z1,,,Vankyo,android
Z10,Z10,Z10,Z10,,,Vankyo,android
Z1,Z12,Z12,Z12,,,Vankyo,android
Z1_EEA,Z1_EEA,Z1_EEA,Z1_EEA,,,Vankyo,android
Z4,Z4,Z4,Z4,,,Vankyo,android
Z4_EEA,Z4_EEA,Z4_EEA,Z4_EEA,,,Vankyo,android
S8,s8,s8,s8,,,Vankyo,android
H20,H20,H20,H20,,,Vastking,android
KindPad_SA8_EEA,KindPad_SA8_EEA,KindPad_SA8_EEA,KindPad_SA8_EEA,,,Vastking,android
KingPad_SA8_EEA,KindPad_SA8_EEA,KindPad_SA8_EEA,KindPad_SA8_EEA,,,Vastking,android
KingPad_K10,KingPad_K10,KingPad_K10,KingPad_K10,,,Vastking,android
KingPad_K10Pro,KingPad_K10Pro,KingPad_K10Pro,KingPad_K10Pro,,,Vastking,android
KingPad_K10_EEA,KingPad_K10_EEA,KingPad_K10_EEA,KingPad_K10_EEA,,,Vastking,android
KingPad_SA10,KingPad_SA10,KingPad_SA10,KingPad_SA10,,,Vastking,android
KingPad_SA10_EEA,KingPad_SA10_EEA,KingPad_SA10_EEA,KingPad_SA10_EEA,,,Vastking,android
KingPad_SA8,KingPad_SA8,KingPad_SA8,KingPad_SA8,,,Vastking,android
VZ-1,VZ-1,VZ-1,VZ-1,,,Vastking,android
V1,V1,V1,V1,,,Vava,android
V1 Plus,V1 Plus,V1 Plus,V1 Plus,,,Vava,android
V2,V2,V2,V2,,,Vava,android
X2,X2,X2,X2,,,Vava,android
XP3,XP3,XP3,XP3,,,Vava,android
VAX114,VAX114,VAX114,VAX114,,,Vaxcare,android
VaxHub2,VaxHub2,VaxHub2,VaxHub2,,,Vaxcare,android
Vectra 4K Box,Vectra 4K Box,Vectra 4K Box,Vectra 4K Box,,,Vectra,android
D2120,D2120,D2120,D2120,,,Vega,android
VEGA FHD Android TV,"Tunisa, Europe and Algeria","Tunisa, Europe and Algeria","Tunisa, Europe and Algeria",,,Vega,android
VEGA UHD Android TV,"Tunisa, Europe and Algeria","Tunisa, Europe and Algeria","Tunisa, Europe and Algeria",,,Vega,android
Vega Q7128,Vega Q7128,Vega Q7128,Vega Q7128,,,Vega,android
T12,T12,T12,T12,,,Veidoo,android
T20,T20,T20,T20,,,Veidoo,android
T20-Plus,T20-Plus,T20-Plus,T20-Plus,,,Veidoo,android
T20_Play,T20_Play_EEA,T20_Play_EEA,T20_Play_EEA,,,Veidoo,android
T7,T7,T7,T7,,,Veidoo,android
T7S,T7S,T7S,T7S,,,Veidoo,android
V88,V88,V88,V88,,,Veidoo,android
T8,VEIDOO_T8,VEIDOO_T8,VEIDOO_T8,,,Veidoo,android
CX-508,CX-508,CX-508,CX-508,,,Venso,android
Venso CX-551,Venso CX-551,Venso CX-551,Venso CX-551,,,Venso,android
CT9A06P23,CT9A06P23_eea,CT9A06P23_eea,CT9A06P23_eea,,,Venturer,android
CT9B83W12,CT9B83W12,CT9B83W12,CT9B83W12,,,Venturer,android
CT9A03W23,Mariner 10 Pro,Mariner 10 Pro,Mariner 10 Pro,,,Venturer,android
VCT9716Q24,VCT9716Q24,VCT9716Q24,VCT9716Q24,,,Venturer,android
VCT9B06Q22N,VCT9B06Q22N,VCT9B06Q22N,VCT9B06Q22N,,,Venturer,android
VCT9B06Q22,VCT9B06Q22_eea,VCT9B06Q22_eea,VCT9B06Q22_eea,,,Venturer,android
VCT9B06Q23,VCT9B06Q23,VCT9B06Q23,VCT9B06Q23,,,Venturer,android
VCT9F08Q22D,VCT9F08Q22D,VCT9F08Q22D,VCT9F08Q22D,,,Venturer,android
VCT9F78Q22,VCT9F78Q22,VCT9F78Q22,VCT9F78Q22,,,Venturer,android
VCT9F78Q22-A0,VCT9F78Q22-A0,VCT9F78Q22-A0,VCT9F78Q22-A0,,,Venturer,android
VCT9F78Q22-A1,VCT9F78Q22-A1,VCT9F78Q22-A1,VCT9F78Q22-A1,,,Venturer,android
VCT9F78Q22-E,VCT9F78Q22-E,VCT9F78Q22-E,VCT9F78Q22-E,,,Venturer,android
VCT9F78Q22EU,VCT9F78Q22EU_eea,VCT9F78Q22EU_eea,VCT9F78Q22EU_eea,,,Venturer,android
VCT9T48Q34EU,VCT9T48Q34EU_eea,VCT9T48Q34EU_eea,VCT9T48Q34EU_eea,,,Venturer,android
i7,i7,i7,i7,,,Venturer,android
V1401,V1401,V1401,V1401,,,Venus,android
V5,V5,V5,V5,,,Venus,android
V5_Plus,V5Plus,V5Plus,V5Plus,,,Venus,android
V5_Plus_Lite,V5Plus Lite,V5Plus Lite,V5Plus Lite,,,Venus,android
V5_Plus_,V5_Plus_,V5_Plus_,V5_Plus_,,,Venus,android
V5_Pro,V5_Pro,V5_Pro,V5_Pro,,,Venus,android
V6,V6,V6,V6,,,Venus,android
Venus V6,Venus V6,Venus V6,Venus V6,,,Venus,android
VEON 4K Android TV,VEON,VEON,VEON,,,Veon,android
E1,E1,E1,E1,,,VerD,android
E2,E2,E2,E2,,,VerD,android
Stream TV,Stream TV,Stream TV,Stream TV,,,Verizon,android
Stream TV,Stream TV,Stream TV,Stream TV,,,Verizon,android
5059S,5059S,5059S,5059S,,,Verizon Wireless,android
QTAIR7,Ellipsis 10,Ellipsis 10,Ellipsis 10,,,Verizon Wireless,android
QMV7A,Ellipsis 7,Ellipsis 7,Ellipsis 7,,,Verizon Wireless,android
QMV7B,Ellipsis 7,Ellipsis 7,Ellipsis 7,,,Verizon Wireless,android
QMV7A,Ellipsis 7 (QMV7A),Ellipsis 7 (QMV7A),Ellipsis 7 (QMV7A),,,Verizon Wireless,android
QMV7B,Ellipsis 7 (QMV7B),Ellipsis 7 (QMV7B),Ellipsis 7 (QMV7B),,,Verizon Wireless,android
QTAQZ3,Ellipsis 8,Ellipsis 8,Ellipsis 8,,,Verizon Wireless,android
QTASUN1,Ellipsis 8 HD,Ellipsis 8 HD,Ellipsis 8 HD,,,Verizon Wireless,android
QTASUN2,Ellipsis 8 HD,Ellipsis 8 HD,Ellipsis 8 HD,,,Verizon Wireless,android
QTAXIA1,Ellipsis ® 10 HD,Ellipsis ® 10 HD,Ellipsis ® 10 HD,,,Verizon Wireless,android
QTASUN2,Gizmo Tab,Gizmo Tab,Gizmo Tab,,,Verizon Wireless,android
QTASUN2,Gizo Tab,Gizo Tab,Gizo Tab,,,Verizon Wireless,android
QTAQZ3KID,QTAQZ3KID,QTAQZ3KID,QTAQZ3KID,,,Verizon Wireless,android
Wear24,Wear24,Wear24,Wear24,,,Verizon Wireless,android
V1,Active,Active,Active,,,Vernee,android
M3,M3,M3,M3,,,Vernee,android
vernee_M5,M5,M5,M5,,,Vernee,android
M6,M6,M6,M6,,,Vernee,android
M7_EEA,M7_EEA,M7_EEA,M7_EEA,,,Vernee,android
M8 Pro,M8 Pro,M8 Pro,M8 Pro,,,Vernee,android
M2,MIX 2,MIX 2,MIX 2,,,Vernee,android
M2,MIX 2,MIX 2,MIX 2,,,Vernee,android
T3,T3,T3,T3,,,Vernee,android
T3 Pro,T3 Pro,T3 Pro,T3 Pro,,,Vernee,android
Thor E,Thor E,Thor E,Thor E,,,Vernee,android
Thor Plus,Thor Plus,Thor Plus,Thor Plus,,,Vernee,android
V2 Pro,V2 Pro,V2 Pro,V2 Pro,,,Vernee,android
V3,V3,V3,V3,,,Vernee,android
X1,X1,X1,X1,,,Vernee,android
X1,X1,X1,X1,,,Vernee,android
X2,X2,X2,X2,,,Vernee,android
X2_euro,X2_euro,X2_euro,X2_euro,,,Vernee,android
note,note,note,note,,,Vernee,android
FW8977-ED,FW8977-ED,FW8977-ED,FW8977-ED,,,Verssed,android
BLK3D,BLK3D,BLK3D,BLK3D,,,Vertex,android
Baccara,Baccara,Baccara,Baccara,,,Vertex,android
CS24,CS24,CS24,CS24,,,Vertex,android
CS28,CS28,CS28,CS28,,,Vertex,android
Impress_Calypso,Calypso,Calypso,Calypso,,,Vertex,android
Vertex_Click_M_4095_4G,Click_M_4095_4G,Click_M_4095_4G,Click_M_4095_4G,,,Vertex,android
EF,EF,EF,EF,,,Vertex,android
EO,EO,EO,EO,,,Vertex,android
ET,ET,ET,ET,,,Vertex,android
Impress_Action,Impress Action,Impress Action,Impress Action,,,Vertex,android
Impress_City,Impress City,Impress City,Impress City,,,Vertex,android
IMPRESS CLICK,Impress Click (3G),Impress Click (3G),Impress Click (3G),,,Vertex,android
Impress Click NFC,Impress Click NFC,Impress Click NFC,Impress Click NFC,,,Vertex,android
Impress_Cube,Impress Cube,Impress Cube,Impress Cube,,,Vertex,android
Impress_Dune,Impress Dune,Impress Dune,Impress Dune,,,Vertex,android
Impress_Eagle,Impress Eagle,Impress Eagle,Impress Eagle,,,Vertex,android
IMPRESS ECLIPSE,Impress Eclipse (4G),Impress Eclipse (4G),Impress Eclipse (4G),,,Vertex,android
Impress_Fire,Impress Fire,Impress Fire,Impress Fire,,,Vertex,android
Impress_Forest,Impress Forest,Impress Forest,Impress Forest,,,Vertex,android
Impress_Fortune,Impress Fortune,Impress Fortune,Impress Fortune,,,Vertex,android
Impress_Grip,Impress Grip,Impress Grip,Impress Grip,,,Vertex,android
Impress_Groove,Impress Groove,Impress Groove,Impress Groove,,,Vertex,android
Impress_Life,Impress Life,Impress Life,Impress Life,,,Vertex,android
Impress_Lightning,Impress Lightning,Impress Lightning,Impress Lightning,,,Vertex,android
Impress_Lion_3G,Impress Lion (3G),Impress Lion (3G),Impress Lion (3G),,,Vertex,android
Impress_Lion_4G,Impress Lion (4G),Impress Lion (4G),Impress Lion (4G),,,Vertex,android
Impress_Lotus,Impress Lotus,Impress Lotus,Impress Lotus,,,Vertex,android
Impress_Luck,Impress Luck,Impress Luck,Impress Luck,,,Vertex,android
Impress_Phonic,Impress Phonic,Impress Phonic,Impress Phonic,,,Vertex,android
Impress_Play,Impress Play (4G),Impress Play (4G),Impress Play (4G),,,Vertex,android
Impress_Ra,Impress Ra (4G),Impress Ra (4G),Impress Ra (4G),,,Vertex,android
Impress_Razor,Impress Razor,Impress Razor,Impress Razor,,,Vertex,android
Impress_Reef,Impress Reef,Impress Reef,Impress Reef,,,Vertex,android
Impress_Saturn,Impress Saturn,Impress Saturn,Impress Saturn,,,Vertex,android
Impress_Spring,Impress Spring (4G),Impress Spring (4G),Impress Spring (4G),,,Vertex,android
Impress_Stone,Impress Stone,Impress Stone,Impress Stone,,,Vertex,android
Sun,Impress Sun,Impress Sun,Impress Sun,,,Vertex,android
Tiger,Impress Tiger,Impress Tiger,Impress Tiger,,,Vertex,android
Impress_Tor,Impress Tor,Impress Tor,Impress Tor,,,Vertex,android
Impress_Vega,Impress Vega (4G),Impress Vega (4G),Impress Vega (4G),,,Vertex,android
Impress_Win,Impress Win,Impress Win,Impress Win,,,Vertex,android
Impress_Aqua,Impress_Aqua,Impress_Aqua,Impress_Aqua,,,Vertex,android
Impress_Astra4G,Impress_Astra4G,Impress_Astra4G,Impress_Astra4G,,,Vertex,android
Impress_Bear,Impress_Bear,Impress_Bear,Impress_Bear,,,Vertex,android
Impress_Blade,Impress_Blade,Impress_Blade,Impress_Blade,,,Vertex,android
Impress_City,Impress_City,Impress_City,Impress_City,,,Vertex,android
Impress Disco,Impress_Disco,Impress_Disco,Impress_Disco,,,Vertex,android
Impress_Eagle4G,Impress_Eagle_4G,Impress_Eagle_4G,Impress_Eagle_4G,,,Vertex,android
Impress_Energy,Impress_Energy,Impress_Energy,Impress_Energy,,,Vertex,android
Impress_Flash,Impress_Flash,Impress_Flash,Impress_Flash,,,Vertex,android
Impress_Frost,Impress_Frost,Impress_Frost,Impress_Frost,,,Vertex,android
Impress_Funk,Impress_Funk,Impress_Funk,Impress_Funk,,,Vertex,android
Impress_Game,Impress_Game,Impress_Game,Impress_Game,,,Vertex,android
Impress_Indigo,Impress_Indigo,Impress_Indigo,Impress_Indigo,,,Vertex,android
Impress_Lagune,Impress_Lagune,Impress_Lagune,Impress_Lagune,,,Vertex,android
Impress_Luck4G_NFC,Impress_Luck4G_NFC,Impress_Luck4G_NFC,Impress_Luck4G_NFC,,,Vertex,android
Impress_Nero,Impress_Nero,Impress_Nero,Impress_Nero,,,Vertex,android
Impress_New,Impress_New,Impress_New,Impress_New,,,Vertex,android
Impress_Pear,Impress_Pear,Impress_Pear,Impress_Pear,,,Vertex,android
Impress_Pluto,Impress_Pluto,Impress_Pluto,Impress_Pluto,,,Vertex,android
Impress_Rosso,Impress_Rosso,Impress_Rosso,Impress_Rosso,,,Vertex,android
Impress_Sunset4G,Impress_Sunset4G,Impress_Sunset4G,Impress_Sunset4G,,,Vertex,android
Impress_Vira,Impress_Vira,Impress_Vira,Impress_Vira,,,Vertex,android
Impress_Wolf,Impress_Wolf,Impress_Wolf,Impress_Wolf,,,Vertex,android
Impress_Zeon3G,Impress_Zeon3G,Impress_Zeon3G,Impress_Zeon3G,,,Vertex,android
Impress_Zeon4G,Impress_Zeon4G,Impress_Zeon4G,Impress_Zeon4G,,,Vertex,android
Lion_DC,Lion_DC,Lion_DC,Lion_DC,,,Vertex,android
Lion_Dual,Lion_Dual,Lion_Dual,Lion_Dual,,,Vertex,android
Luck,Luck,Luck,Luck,,,Vertex,android
Luck_L100_3G,Luck_L100_3G,Luck_L100_3G,Luck_L100_3G,,,Vertex,android
Luck_L120_4G,Luck_L120_4G,Luck_L120_4G,Luck_L120_4G,,,Vertex,android
Vertex_Luck_L_5045_3G,Luck_L_5045_3G,Luck_L_5045_3G,Luck_L_5045_3G,,,Vertex,android
Vertex_Luck_L_5045_4G,Luck_L_5045_4G,Luck_L_5045_4G,Luck_L_5045_4G,,,Vertex,android
Luck_M_5000N_4G,Luck_M_5000N_4G,Luck_M_5000N_4G,Luck_M_5000N_4G,,,Vertex,android
Luck_XS_3097_3G,Luck_XS_3097_3G,Luck_XS_3097_3G,Luck_XS_3097_3G,,,Vertex,android
Pro_L_5045_4G,Pro_L_5045_4G,Pro_L_5045_4G,Pro_L_5045_4G,,,Vertex,android
Pro_P200_4G,Pro_P200_4G,Pro_P200_4G,Pro_P200_4G,,,Vertex,android
Pro_P300_4G,Pro_P300_4G,Pro_P300_4G,Pro_P300_4G,,,Vertex,android
Pro_P310_4G,Pro_P300_4G,Pro_P300_4G,Pro_P300_4G,,,Vertex,android
G1701,S1,S1,S1,,,Vertex,android
smart_touch,Smart Touch,Smart Touch,Smart Touch,,,Vertex,android
Smart_S_100_4G,Smart_S_100_4G,Smart_S_100_4G,Smart_S_100_4G,,,Vertex,android
Tab 4G 10-1,Tab_4G_10_1,Tab_4G_10_1,Tab_4G_10_1,,,Vertex,android
Tab 4G 8-1,Tab_4G_8-1,Tab_4G_8-1,Tab_4G_8-1,,,Vertex,android
Tab_3G_7-1,Vertex Tab 3G 7-1,Vertex Tab 3G 7-1,Vertex Tab 3G 7-1,,,Vertex,android
Tab 3G 7-2,Vertex Tab 3G 7-2,Vertex Tab 3G 7-2,Vertex Tab 3G 7-2,,,Vertex,android
wolverine12,Wolverine12,Wolverine12,Wolverine12,,,Vertex,android
wolverine7,Wolverine7,Wolverine7,Wolverine7,,,Vertex,android
ASTER P,ASTER  P,ASTER  P,ASTER  P,,,Vertu,android
Aster,Aster,Aster,Aster,,,Vertu,android
Aster T,Aster T,Aster T,Aster T,,,Vertu,android
Constellation V,Constellation V,Constellation V,Constellation V,,,Vertu,android
CONSTELLATION X,Constellation X,Constellation X,Constellation X,,,Vertu,android
Signature Touch,Signature Touch,Signature Touch,Signature Touch,,,Vertu,android
Signature Touch,Signature Touch,Signature Touch,Signature Touch,,,Vertu,android
Signature Touch L,Signature Touch,Signature Touch,Signature Touch,,,Vertu,android
VERTU Ti,Ti,Ti,Ti,,,Vertu,android
verykoolSL5029,SL5029,SL5029,SL5029,,,Verykool,android
verykoolSL5050,SL5050,SL5050,SL5050,,,Verykool,android
verykoolSL5200,SL5200,SL5200,SL5200,,,Verykool,android
verykoolSL5560,SL5560,SL5560,SL5560,,,Verykool,android
verykoolT7445,T7445,T7445,T7445,,,Verykool,android
verykool Luna II S4513,s4513,s4513,s4513,,,Verykool,android
verykoolS5007,s5007,s5007,s5007,,,Verykool,android
verykool Wave Pro s5021,s5021,s5021,s5021,,,Verykool,android
verykoolS5021,s5021,s5021,s5021,,,Verykool,android
verykoolS5027,s5027,s5027,s5027,,,Verykool,android
verykoolS5028,s5028,s5028,s5028,,,Verykool,android
s5029,s5029,s5029,s5029,,,Verykool,android
s5031,s5031,s5031,s5031,,,Verykool,android
verykools5034,s5034,s5034,s5034,,,Verykool,android
verykools5035,s5035,s5035,s5035,,,Verykool,android
verykools5204,s5204,s5204,s5204,,,Verykool,android
verykools5526,s5526,s5526,s5526,,,Verykool,android
verykools5527,s5527,s5527,s5527,,,Verykool,android
verykools5528,s5528,s5528,s5528,,,Verykool,android
verykools5036,verykool s5036,verykool s5036,verykool s5036,,,Verykool,android
verykools5037,verykool s5037,verykool s5037,verykool s5037,,,Verykool,android
s6005X,verykool s6005x,verykool s6005x,verykool s6005x,,,Verykool,android
verykools6005X,verykool s6005x,verykool s6005x,verykool s6005x,,,Verykool,android
verykoolS5019,verykoolS5019,verykoolS5019,verykoolS5019,,,Verykool,android
verykools5019,verykoolS5019,verykoolS5019,verykoolS5019,,,Verykool,android
verykoolSL5029,verykoolSL5029,verykoolSL5029,verykoolSL5029,,,Verykool,android
verykoolSL5565,verykoolSL5565,verykoolSL5565,verykoolSL5565,,,Verykool,android
verykools5205,verykools5205,verykools5205,verykools5205,,,Verykool,android
verykools5528Jr,verykools5528Jr,verykools5528Jr,verykools5528Jr,,,Verykool,android
verykools5702,verykools5702,verykools5702,verykools5702,,,Verykool,android
Vestel_5000,5000,5000,5000,,,Vestel,android
Vestel_5000_Dual,5000,5000,5000,,,Vestel,android
Vestel_5530,5530,5530,5530,,,Vestel,android
Vestel_5530_Dual,5530,5530,5530,,,Vestel,android
Farabi,Farabi,Farabi,Farabi,,,Vestel,android
Vestel_5000_2gb,Leo_2GB,Leo_2GB,Leo_2GB,,,Vestel,android
S7252,S7252,S7252,S7252,,,Vestel,android
VTAB7LITEII,"V TAB 7"" LITE II","V TAB 7"" LITE II","V TAB 7"" LITE II",,,Vestel,android
V_TAB_7_LITE_II,V TAB 7'' LITE II,V TAB 7'' LITE II,V TAB 7'' LITE II,,,Vestel,android
V_TAB_7011,V TAB 7011,V TAB 7011,V TAB 7011,,,Vestel,android
V_TAB_7015,V TAB 7015,V TAB 7015,V TAB 7015,,,Vestel,android
V_TAB_7020,V TAB 7020,V TAB 7020,V TAB 7020,,,Vestel,android
V_TAB_7020A,V TAB 7020A,V TAB 7020A,V TAB 7020A,,,Vestel,android
V_TAB_7020B,V TAB 7020B,V TAB 7020B,V TAB 7020B,,,Vestel,android
V_TAB_7025,V TAB 7025,V TAB 7025,V TAB 7025,,,Vestel,android
V_TAB_7810,V TAB 7810,V TAB 7810,V TAB 7810,,,Vestel,android
V_TAB_8010,V TAB 8010,V TAB 8010,V TAB 8010,,,Vestel,android
V TAB 8029,V TAB 8029,V TAB 8029,V TAB 8029,,,Vestel,android
VT97PRO,V TAB 9.7'' PRO,V TAB 9.7'' PRO,V TAB 9.7'' PRO,,,Vestel,android
V TAB Z1,V TAB Z1,V TAB Z1,V TAB Z1,,,Vestel,android
V TAB c1,V TAB c1,V TAB c1,V TAB c1,,,Vestel,android
V Tab 7010,V Tab 7010,V Tab 7010,V Tab 7010,,,Vestel,android
V3_5580_Dual,V3 5580 Dual,V3 5580 Dual,V3 5580 Dual,,,Vestel,android
10.1Myros,VP100+,VP100+,VP100+,,,Vestel,android
VP100+,VP100+,VP100+,VP100+,,,Vestel,android
VP73,VP73,VP73,VP73,,,Vestel,android
VP73_Hyundai,VP73,VP73,VP73,,,Vestel,android
VP73_Myros,VP73,VP73,VP73,,,Vestel,android
VP73_Vox,VP73,VP73,VP73,,,Vestel,android
VP73_le,VP73,VP73,VP73,,,Vestel,android
VP74,VP74,VP74,VP74,,,Vestel,android
VP74-Celcus,VP74,VP74,VP74,,,Vestel,android
VP74-Finlux,VP74,VP74,VP74,,,Vestel,android
VP74-Luxor,VP74,VP74,VP74,,,Vestel,android
VP74-Orava,VP74,VP74,VP74,,,Vestel,android
VP74-Telefunken,VP74,VP74,VP74,,,Vestel,android
